record_id,등록번호,발명의 명칭,출원인,출원인_norm,출원인_그룹,출원인_국적1,출원일,WIPS패밀리 ID,Current CPC Main,relevance_score,candidate_type,label_v1,gold_v1_1,adjust
17/527841,11865695,Humanoid hugging assembly,Walton Richardson,WALTON RICHARDSON,WALTON RICHARDSON,US,2021-11-16,28720448,B25J-0011/00,0.75,positive,T1_auto,True,
17/216704,11878418,Controlling a robot based on constraint-consistent and sequence-optimized pose adaptation,Honda Research Institute Europe GmbH,HONDA RESEARCH INSTITUTE EUROPE,HONDA,DE,2021-03-30,28725056,B25J-0009/1612,0.75,positive,GRAY,True,
17/838070,12032352,Servo joint safety position monitoring apparatus and method,"Mantis Robotics, Inc.",MANTIS ROBOTICS,MANTIS ROBOTICS,US,2022-06-10,28785243,B25J-0009/1674,0.75,positive,GRAY,True,
17/684489,12070853,Soft-rigid robotic joints controlled by deep reinforcement-learning,The Regents of the University of California,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,US,2022-03-02,28799541,B25J-0017/00,0.75,positive,GRAY,True,
17/506582,12042939,End effector compensation of a robotic system,The Boeing Company,THE BOEING,THE BOEING,US,2021-10-20,28789381,B25J-0009/1664,0.75,positive,GRAY,True,
18/052535,12115673,"Robot obstacle avoidance method, computer readable storage medium, and robot",UBTECH ROBOTICS CORP LTD,UBTECH ROBOTICS,UBTECH,CN,2022-11-03,28817377,B25J-0009/1666,0.75,positive,GRAY,True,
17/353620,12157234,Safety trajectories for robotic control systems,INTRINSIC INNOVATION LLC | X DEVELOPMENT LLC,INTRINSIC INNOVATION,ALPHABET,US,2021-06-21,85452132,B25J-0009/1674,0.75,positive,GRAY,True,
16/614045,11221642,Manipulating device,KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,2018-05-15,85429667,B25J-0009/0051,0.75,positive,GRAY,False,제외:산업용 주변기술(일반제어·진동·경로·측정·교시UI·공정)
17/419011,12162151,"Robot control device, robot system and robot control method",KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,2019-12-27,85625053,B25J-0003/04,0.75,positive,GRAY,True,
16/926781,11584011,Robot control system of fitting of a plurality of points,FANUC CORPORATION,FANUC,FANUC,JP,2020-07-13,86233855,B25J-0009/1687,0.75,positive,GRAY,True,
16/892216,11607806,Techniques for generating controllers for robots,"AUTODESK, INC.",AUTODESK,AUTODESK,US,2020-06-03,85951727,B25J-0009/163,0.75,positive,GRAY,True,
15/802529,10179409,Robot system having cooperative operating region,FANUC CORPORATION,FANUC,FANUC,JP,2017-11-03,86338107,B25J-0013/089,0.75,positive,GRAY,True,
16/659731,11254006,Robot device,Fanuc Corporation,FANUC,FANUC,JP,2019-10-22,86530410,B25J-0009/1692,0.75,positive,GRAY,True,
17/457753,11938633,Autonomous robust assembly planning,FANUC CORPORATION,FANUC,FANUC,JP,2021-12-06,86613526,B25J-0009/1661,0.75,positive,GRAY,True,
17/632446,12186891,"Information processing device, information processing method, program, and robot",SONY GROUP CORPORATION,SONY GROUP,SONY,JP,2020-07-27,86425616,B25J-0013/082,0.75,positive,GRAY,True,
16/853138,11628564,Robot control device and robot programming device,FANUC CORPORATION,FANUC,FANUC,JP,2020-04-20,86352734,B25J-0009/1633,0.75,positive,GRAY,True,
18/571741,12017372,Robot control device,MITSUBISHI ELECTRIC CORPORATION,MITSUBISHI ELECTRIC,MITSUBISHI ELECTRIC,JP,2021-09-08,86645837,B25J-0009/1676,0.75,positive,GRAY,True,
17/502699,12202146,Method of robotic system dynamic velocity modification,FANUC CORPORATION,FANUC,FANUC,JP,2021-10-15,86861380,B25J-0009/1666,0.75,positive,GRAY,True,
17/224809,11618159,Soft continuum robotic module,Arizona Board of Regents on Behalf of Arizona State University,ARIZONA BOARD OF REGENTS ON BEHALF OF ARIZONA STATE UNIVERSITY,ARIZONA BOARD OF REGENTS ON BEHALF OF ARIZONA STATE UNIVERSITY,US,2021-04-07,87015185,B25J-0009/142,0.75,positive,GRAY,True,
17/595223,12214499,Technique for parameter conversion between a robotic device and a controller for the robotic device,TELEFONAKTIEBOLAGET LM ERICSSON (PUBL),TELEFONAKTIEBOLAGET LM ERICSSON (PUBL),TELEFONAKTIEBOLAGET LM ERICSSON (PUBL),SE,2019-05-17,87235081,B25J-0009/1653,0.75,positive,GRAY,True,
16/571206,11235463,Robot system and robot control method for cooperative work with human,FANUC CORPORATION,FANUC,FANUC,JP,2019-09-16,87038459,B25J-0009/1633,0.75,positive,GRAY,True,
16/823335,11534908,Operation adjustment apparatus for adjusting operation of robot apparatus and operation adjustment method for adjusting operation of robot apparatus,FANUC CORPORATION,FANUC,FANUC,JP,2020-03-19,87331581,B25J-0009/1602,0.75,positive,GRAY,True,
17/785351,12233549,"Action control apparatus, method and program for the same",NIPPON TELEGRAPH AND TELEPHONE CORPORATION,NIPPON TELEGRAPH AND TELEPHONE,NIPPON TELEGRAPH AND TELEPHONE,JP,2019-12-16,87757049,B25J-0009/1617,0.75,positive,GRAY,True,
16/412921,11173600,"Operation device, control system, control method, and non-transitory computer-readable storage medium",KABUSHIKI KAISHA YASKAWA DENKI,YASKAWA DENKI,YASKAWA,JP,2019-05-15,87792570,B25J-0009/161,0.75,positive,GRAY,False,제외:산업용 주변기술(일반제어·진동·경로·측정·교시UI·공정)
16/701837,11858130,Controller of robot for performing manual operation by operation device,Fanuc Corporation,FANUC,FANUC,JP,2019-12-03,87824669,B25J-0009/0081,0.75,positive,GRAY,True,
17/613958,12005568,"Control device, control method, and program",JOHNAN CORPORATION,JOHNAN,JOHNAN,JP,2020-07-31,88094850,B25J-0013/006,0.75,positive,GRAY,True,
17/022216,12145267,System and method for embodied authoring of human-robot collaborative tasks with augmented reality,Purdue Research Foundation,PURDUE RESEARCH FOUNDATION,PURDUE RESEARCH FOUNDATION,US,2020-09-16,87919448,B25J-0009/1605,0.75,positive,GRAY,True,
17/974941,12257715,Robot and controlling method thereof,"Samsung Electronics Co., Ltd.",SAMSUNG ELECTRONICS,SAMSUNG,KR,2022-10-27,89008836,B25J-0009/1661,0.75,positive,GRAY,True,
17/798123,12263586,"Control system, control apparatus, control method, and recording medium",NEC CORPORATION,NEC,NEC,JP,2020-02-27,88824263,B25J-0009/0084,0.75,positive,GRAY,True,
17/856196,12275150,"Method of setting control parameter of robot, robot system, and computer program",SEIKO EPSON CORPORATION,SEIKO EPSON,SEIKO EPSON,JP,2022-07-01,89268897,B25J-0009/1653,0.75,positive,GRAY,True,
18/201744,12285871,"Robot control method, computer-readable storage medium, and robot",UBTECH ROBOTICS CORP LTD,UBTECH ROBOTICS,UBTECH,CN,2023-05-24,89672931,B25J-0009/1664,0.75,positive,T1_auto,True,
17/922028,12257722,"Method for detecting and evaluating a friction status at a joint, robotic arm and computer program product",KUKA DEUTSCHLAND GMBH,KUKA DEUTSCHLAND,KUKA,DE,2021-04-23,90462765,B25J-0009/1674,0.75,positive,GRAY,True,
18/035675,12304076,Setting method using teaching operation,"DMG MORI CO., LTD.",DMG MORI,DMG MORI,JP,2021-10-26,90378903,B25J-0009/163,0.75,positive,GRAY,True,
17/719910,12304079,"Robot control system, robot control method, and robot control program",TOYOTA JIDOSHA KABUSHIKI KAISHA,TOYOTA JIDOSHA,TOYOTA,JP,2022-04-13,90378906,B25J-0009/1653,0.75,positive,GRAY,True,
16/843698,11524404,Robot system and control method thereof,LG ELECTRONICS INC.,LG ELECTRONICS,LG,KR,2020-04-08,90540724,B25J-0009/1676,0.75,positive,GRAY,True,
15/949055,10300606,Adapting robot behavior based upon human-robot interaction,"Microsoft Technology Licensing, LLC",MICROSOFT TECHNOLOGY LICENSING,MICROSOFT TECHNOLOGY LICENSING,US,2018-04-09,92195728,B25J-0009/1694,0.75,positive,GRAY,True,
15/235719,10166673,Portable apparatus for controlling robot and method thereof,ABB Schweiz AG,ABB SCHWEIZ,ABB,CH,2016-08-12,92227999,B25J-0009/161,0.75,positive,GRAY,True,
15/780677,10442080,Monitoring device of robot system,KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,2016-11-24,92279206,B25J-0009/1605,0.75,positive,GRAY,True,
15/515038,10464210,Method and device for open-loop/closed-loop control of a robot manipulator,KASTANIENBAUM GMBH,KASTANIENBAUM,FRANKA,DE,2015-09-28,92243104,B25J-0009/1676,0.75,positive,GRAY,True,
16/196751,10919149,Controller for robot and inverse transforming method for robot,DENSO WAVE INCORPORATED,DENSO WAVE,DENSO,JP,2018-11-20,92302945,B25J-0009/1607,0.75,positive,GRAY,True,
15/772160,10730191,Monitoring device of robot system,KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,2016-10-25,92276187,B25J-0019/063,0.75,positive,GRAY,True,
16/392673,11167413,"Robot control apparatus, robot, and robot system",Seiko Epson Corporation,SEIKO EPSON,SEIKO EPSON,미상,2019-04-24,92912274,B25J-0009/104,0.75,positive,GRAY,False,제외:산업용 주변기술(일반제어·진동·경로·측정·교시UI·공정)
17/767058,11992951,"Control method, control device, robot system, program, and recording medium",KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,2020-10-07,92922091,B25J-0009/1664,0.75,positive,GRAY,False,제외:산업용 주변기술(일반제어·진동·경로·측정·교시UI·공정)
16/469184,11207775,Method of teaching robot,"KAWASAKI JUKOGYO KABUSHIKI KAISHA | KAWASAKI ROBOTICS (USA), INC.",KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,2017-12-13,93011186,B25J-0009/163,0.75,positive,GRAY,True,
16/234084,11059178,Method of correcting position of robot and robot,"KAWASAKI JUKOGYO KABUSHIKI KAISHA | KAWASAKI ROBOTICS (USA), INC.",KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,2018-12-27,93016975,B25J-0009/1692,0.75,positive,GRAY,True,
17/069843,11458627,Method and system of robot for human following,NATIONAL CHIAO TUNG UNIVERSITY,NATIONAL CHIAO TUNG UNIVERSITY,NATIONAL CHIAO TUNG UNIVERSITY,TW,2020-10-13,93274519,B25J-0009/1666,0.75,positive,GRAY,True,
15/321264,10279483,Co-handling robot comprising robot control means,COMMISSARIAT A L'ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,COMMISSARIAT A L'ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,COMMISSARIAT A L'ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,FR,2015-06-03,95377388,B25J-0013/02,0.75,positive,GRAY,True,
17/672756,12162163,Robot monitoring apparatus and robot system,SEIKO EPSON CORPORATION,SEIKO EPSON,SEIKO EPSON,JP,2022-02-16,100733978,B25J-0009/1676,0.75,positive,GRAY,False,제외:산업용 주변기술(일반제어·진동·경로·측정·교시UI·공정)
16/523655,11213953,Efficient robot control based on inputs from remote client devices,GOOGLE LLC,GOOGLE,ALPHABET,US,2019-07-26,100623254,B25J-0009/1689,0.75,positive,GRAY,True,
17/708335,12290942,"Method for controlling robot, robot system, and storage medium",SEIKO EPSON CORPORATION,SEIKO EPSON,SEIKO EPSON,JP,2022-03-30,101265810,B25J-0009/1633,0.75,positive,GRAY,False,제외:산업용 주변기술(일반제어·진동·경로·측정·교시UI·공정)
16/878891,11584009,Collaborative robot control system and method,WINBOND ELECTRONICS CORP.,WINBOND ELECTRONICS,WINBOND ELECTRONICS,TW,2020-05-20,93277616,B25J-0009/0084,0.75,positive,GRAY,True,
17/797154,12330302,Graphically supported adaptation of robot control programs,"AGILE ROBOTS HANOVER GMBH, NOW TRADING AS FRANKA ROBOTICS GMBH",AGILE ROBOTS HANOVER NOW TRADING AS FRANKA ROBOTICS,FRANKA,DE,2021-02-10,101391085,B25J-0009/1605,0.75,positive,GRAY,True,
16/533844,11478930,Simulation assisted planning of motions to lift heavy objects,SIEMENS AKTIENGESELLSCHAFT,SIEMENS,SIEMENS,DE,2019-08-07,101237258,B25J-0009/1664,0.75,positive,GRAY,True,
17/701876,12179349,"Motion data generation system, motion data generation method, and motion data generation program of robot",TOYOTA JIDOSHA KABUSHIKI KAISHA,TOYOTA JIDOSHA,TOYOTA,JP,2022-03-23,101704517,B25J-0009/0072,0.75,positive,T1_auto,True,
16/137255,11154990,Braking and regeneration control in a legged robot,"BOSTON DYNAMICS, INC.",BOSTON DYNAMICS,HYUNDAI MOTOR GROUP(2021~)/구글·소프트뱅크(이전),US,2018-09-20,101068926,B25J-0009/20,0.75,positive,GRAY,True,
18/105178,12330304,Object placement,INTRINSIC INNOVATION LLC,INTRINSIC INNOVATION,ALPHABET,US,2023-02-02,101853413,B25J-0009/163,0.75,positive,GRAY,True,
17/708258,12194633,"Method for controlling robot, robot system, and storage medium",SEIKO EPSON CORPORATION,SEIKO EPSON,SEIKO EPSON,JP,2022-03-30,101883601,B25J-0009/1638,0.75,positive,GRAY,False,제외:산업용 주변기술(일반제어·진동·경로·측정·교시UI·공정)
17/930270,12330308,"Robot system, parallel link mechanism, control method, control device, and storage medium",KABUSHIKI KAISHA TOSHIBA,TOSHIBA,TOSHIBA,JP,2022-09-07,101848832,B25J-0009/0051,0.75,positive,GRAY,True,
18/015176,12070855,Robot,FANUC CORPORATION,FANUC,FANUC,JP,2021-08-27,102298847,B25J-0009/0009,0.75,positive,GRAY,False,제외:오탐사전(밸런서·NC 등)
15/373650,10195739,Measuring robot performance,CMR SURGICAL LIMITED,CMR SURGICAL,CMR SURGICAL,GB,2016-12-09,101939082,B25J-0009/1641,0.75,positive,GRAY,True,
18/008760,12280505,Method and computer program product for controlling a robot,DEUTSCHES ZENTRUM FÜR LUFT- UND RAUMFAHRT E.V.,DEUTSCHES ZENTRUM FÜR LUFT- UND RAUMFAHRT EV,DEUTSCHES ZENTRUM FÜR LUFT- UND RAUMFAHRT EV,DE,2021-06-10,102486972,B25J-0009/1643,0.75,positive,GRAY,True,
18/246498,12358151,Robot control system and control device,JOHNAN CORPORATION,JOHNAN,JOHNAN,JP,2022-03-04,102396578,B25J-0009/1697,0.75,positive,GRAY,True,
17/193268,11911919,Method and computing system for performing grip region detection,"MUJIN, INC.",MUJIN,MUJIN,JP,2021-03-05,102817371,B25J-0009/1697,0.75,positive,GRAY,True,
18/687260,12370701,Multi-degree-of-freedom robotic arm,CHINA INSTITUTE OF ATOMIC ENERGY,CHINA INSTITUTE OF ATOMIC ENERGY,CHINA INSTITUTE OF ATOMIC ENERGY,CN,2023-12-29,102829886,B25J-0009/046,0.75,positive,GRAY,True,
17/630677,12280503,Method for operating a robot manipulator with increased mass of a load,"AGILE ROBOTS HANOVER GMBH, NOW TRADING AS FRANKA ROBOTICS GMBH",AGILE ROBOTS HANOVER NOW TRADING AS FRANKA ROBOTICS,FRANKA,DE,2020-08-11,103025512,B25J-0009/1633,0.75,positive,GRAY,True,
15/766083,10843344,Robot system,Sami Haddadin,SAMI HADDADIN,SAMI HADDADIN,DE,2016-10-10,104317807,B25J-0013/06,0.75,positive,GRAY,True,
15/766080,11040455,Robot system and method for controlling a robot system,HADDADIN BETEILIGUNGS UG,HADDADIN BETEILIGUNGS UG,HADDADIN BETEILIGUNGS UG,DE,2016-10-10,104317802,B25J-0013/081,0.75,positive,GRAY,True,
18/246874,12377547,"Control device, robot, control method, and program",OMRON CORPORATION,OMRON,OMRON,JP,2021-09-03,103014515,B25J-0009/1694,0.75,positive,GRAY,False,제외:산업용 주변기술(일반제어·진동·경로·측정·교시UI·공정)
17/629266,12134196,Method for automatically setting collision sensitivity of collaborative robot,NEUROMEKA,NEUROMEKA,NEUROMEKA,KR,2020-10-30,104815316,B25J-0009/1666,0.75,positive,GRAY,True,
15/617512,10525595,"Methods, apparatus, computer programs, and non-transitory computer readable storage mediums for controlling at least one of a first robot and a second robot to collaborate within a system",ROLLS-ROYCE plc,ROLLS-ROYCE,ROLLS-ROYCE,GB,2017-06-08,104478465,B25J-0009/1682,0.75,positive,GRAY,True,
18/081611,12403599,"Motion terrain determining method, robot, and computer-readable storage medium",2021A351US1 | UBTECH ROBOTICS CORP LTD,2021A351US1,2021A351US1,CN,2022-12-14,104890162,B25J-0009/1664,0.75,positive,T1_auto,True,
16/709257,11407118,Robot for performing dextrous tasks and related methods and systems,Joseph E Augenbraun | Ashis Ghosh | Stephen J. Hansen | Achille Verheye | Dalia MacPhee,JOSEPH E AUGENBRAUN,JOSEPH E AUGENBRAUN,US,2019-12-10,105080731,B25J-0005/007,0.75,positive,GRAY,True,
17/565889,12397416,"Robot control method, storage medium and electronic device","CloudMinds Robotics Co., Ltd.",CLOUDMINDS ROBOTICS,CLOUDMINDS ROBOTICS,CN,2021-12-30,105077916,B25J-0009/163,0.75,positive,GRAY,True,
18/025063,12409547,Control device and control method,FANUC CORPORATION,FANUC,FANUC,JP,2021-09-22,105094558,B25J-0009/0081,0.75,positive,GRAY,True,
18/000983,12403595,Robot control device,FANUC CORPORATION,FANUC,FANUC,JP,2021-06-18,105405904,B25J-0009/1651,0.75,positive,GRAY,True,
17/689534,12415273,Control of robotic arms through hybrid inverse kinematics and intuitive reference frame,UNIVERSITY OF SOUTH FLORIDA,UNIVERSITY OF SOUTH FLORIDA,UNIVERSITY OF SOUTH FLORIDA,US,2022-03-08,106006753,B25J-0009/1664,0.75,positive,GRAY,True,
17/856699,12318935,Techniques for robot control using neural implicit value functions,NVIDIA CORPORATION,NVIDIA,NVIDIA,US,2022-07-01,106007698,B25J-0009/163,0.75,positive,GRAY,True,
18/539896,12434382,Robot teaching system,HITACHI HIGH-TECH CORPORATION,HITACHI HIGH-TECH,HITACHI HIGH-TECH,JP,2023-12-14,106181857,B25J-0009/163,0.75,positive,GRAY,True,
17/777651,12427658,"Control device, control method, and robot system","HITACHI, LTD.",HITACHI,HITACHI,JP,2020-09-08,106016462,B25J-0009/163,0.75,positive,GRAY,True,
14/855045,9586316,Determination of robotic step path,"BOSTON DYNAMICS, INC.",BOSTON DYNAMICS,HYUNDAI MOTOR GROUP(2021~)/구글·소프트뱅크(이전),US,2015-09-15,106331946,B25J-0009/1664,0.75,positive,GRAY,True,
17/794433,12296489,Control of a robot manipulator upon contact with a person,"AGILE ROBOTS HANOVER GMBH, NOW TRADING AS FRANKA ROBOTICS GMBH",AGILE ROBOTS HANOVER NOW TRADING AS FRANKA ROBOTICS,FRANKA,DE,2021-02-10,106521746,B25J-0009/1676,0.75,positive,GRAY,True,
18/161142,12447610,Method for controlling a robotic device,ROBERT BOSCH GMBH,ROBERT BOSCH,ROBERT BOSCH,DE,2023-01-30,106524740,B25J-0009/163,0.75,positive,GRAY,True,
16/449524,11559890,"Method, apparatus and system for determining a trajectory of a robot's end effector",SIEMENS AKTIENGESELLSCHAFT,SIEMENS,SIEMENS,DE,2019-06-24,106605053,B25J-0009/1653,0.75,positive,GRAY,True,
17/751228,12030184,System and method for error correction and compensation for 3D eye-to-hand coordination,EBOTS INC.,EBOTS,EBOTS,US,2022-05-23,106536818,B25J-0009/1653,0.75,positive,GRAY,True,
17/758869,12454061,"System and method for operating the robot, electronic device and computer readable medium",ABB SCHWEIZ AG,ABB SCHWEIZ,ABB,CH,2020-01-22,106706887,B25J-0009/1697,0.75,positive,GRAY,False,제외:산업용 주변기술(일반제어·진동·경로·측정·교시UI·공정)
17/708142,12162168,"Method for controlling robot, robot system, and storage medium",SEIKO EPSON CORPORATION,SEIKO EPSON,SEIKO EPSON,JP,2022-03-30,106784538,B25J-0009/044,0.75,positive,GRAY,False,제외:산업용 주변기술(일반제어·진동·경로·측정·교시UI·공정)
